0 0 0 0.0 MB 0.5 0.0 0.0 0.0
1 0 0 0.0 MF 0.5 1.0 1.0 6.3e-05
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 6.720000000000001e-05
3 0 0 6e-07 MF 0.9726684668396121 0.9539097119402661 0.9729440871664418 6.408000000000001e-05
4 0 0 8.4e-07 MF 0.9900816228217478 0.9070238357249062 0.940964747646284 6.3432e-05
5 0 0 9.36e-07 MF 0.9991132106140512 0.8496670861765813 0.9222084746362773 6.31728e-05
6 1 0 0.0 MF 0.5 1.0 1.0 3.2399999999999995e-05
7 0 0 9.744e-07 MF 0.9999745994493562 0.7839429652810307 0.9132453933332966 6.426912e-05
8 35 0 0.0 MF 0.5 1.0 1.0 3.36e-05
9 35 0 0.0 MF 0.923392076534683 1.0 1.0 4.5839999999999995e-05
10 0 0 9.8976e-07 MF 0.9999938549820703 0.720658619022025 0.8613804609392289 0.000211107648
11 1 0 0.0 MF 0.923392076534683 1.0 1.0 4.3559999999999996e-05
12 1 0 6e-07 MF 0.9298506937293018 0.9864075471627056 0.9875660181391385 5.2823999999999994e-05
13 2 0 0.0 MF 0.5 1.0 1.0 3.42e-05
14 2 0 6e-07 MF 0.9214975971158852 1.0 1.0 4.848e-05
15 1 0 8.4e-07 MF 0.9753035033359674 0.9539097119402661 0.97231388773494 5.772959999999999e-05
16 2 0 2.4e-07 MF 0.9630859172613834 0.9864075471627056 1.0 5.4792e-05
17 1 0 3.3600000000000004e-07 MF 0.9899482049457455 0.9070238357249059 0.9339625375401841 5.849184e-05
18 1 0 7.344e-07 MF 0.9975676288680704 0.8496670861765813 0.8942894773551059 5.8196735999999996e-05
19 0 0 1.595904e-06 MF 0.9999860675076551 0.6698918582743346 0.7891938389884873 0.00025724305920000004
20 0 0 1.2383616e-06 MF 0.9999979047003913 0.620596016798346 0.7534447565405217 0.00013829722368
21 1 0 8.9376e-07 MF 0.9996585794904326 0.799538776263157 0.8718060544658645 5.92786944e-05
22 0 0 7.2e-06 MB 0.9994651165236285 0.9111049755211208 0.705332045799732 9.011888947200001e-05
23 1 0 3.57504e-07 MF 0.9999768816694331 0.7511623214443778 0.8612318910261331 5.971147776e-05
24 2 0 6.96e-07 MF 0.9941049538493661 0.9539097119402661 1.0 5.61168e-05
25 24 0 0.0 MF 0.5 1.0 1.0 3.06e-05
26 25 0 0.0 MB 0.5 1.0 1.0 3e-05
27 24 0 6e-07 MF 0.9224501353835386 1.0 1.0 4.764e-05
28 35 0 6e-07 MF 0.9617804352725332 0.9864075471627056 1.0 5.1936e-05
29 35 0 8.4e-07 MF 0.9724905204727854 0.9539097119402661 0.9695017168158979 5.49744e-05
